model	position	layer	train_n	val_n	test_n	val_auroc	val_recall	val_fpr	test_auroc	test_auprc	test_recall	test_fpr	threshold	reasoningshield_test_n	reasoningshield_test_auroc	reasoningshield_test_auprc	reasoningshield_test_recall	reasoningshield_test_fpr
linear	pause_1	21	8884	1128	1135	0.9453125	0.621428571429	0.0495283018868	0.955574827772	0.857041532142	0.6735395189	0.0509478672986	0.873107492924	1722	0.84623675807	0.67308628339	0.479611650485	0.096106048053
linear	pause_1	22	8884	1128	1135	0.945872641509	0.65	0.0495283018868	0.955281672937	0.858187649618	0.659793814433	0.0473933649289	0.87847495079	1722	0.840631912549	0.66658591608	0.46213592233	0.0944490472245
linear	pause_1	24	8884	1128	1135	0.952467991914	0.678571428571	0.0495283018868	0.958168433739	0.864232984333	0.694158075601	0.0473933649289	0.876184761524	1722	0.8493416237	0.683721893737	0.491262135922	0.09942004971
linear	pause_1	25	8884	1128	1135	0.949372473046	0.628571428571	0.0483490566038	0.957455904627	0.862982922154	0.666666666667	0.0438388625592	0.88682281971	1722	0.847340352796	0.676303804283	0.460194174757	0.0869925434963
linear	pause_1	28	8884	1128	1135	0.952307951482	0.653571428571	0.0495283018868	0.95974821257	0.872453442088	0.683848797251	0.0438388625592	0.883597791195	1722	0.856476379695	0.701444987927	0.483495145631	0.0811930405965
linear	pause_1	32	8884	1128	1135	0.955883591644	0.660714285714	0.0471698113208	0.959801143304	0.877318979843	0.683848797251	0.0438388625592	0.882576286793	1722	0.861804522164	0.698202150669	0.460194174757	0.0654515327258
linear	pause_2	7	8884	1128	1135	0.948382749326	0.642857142857	0.0495283018868	0.951210078012	0.865252319195	0.690721649485	0.0485781990521	0.872279286385	1722	0.840818526235	0.664003375858	0.440776699029	0.0803645401823
linear	pause_2	8	8884	1128	1135	0.947308793801	0.667857142857	0.0483490566038	0.951425872543	0.86063922977	0.721649484536	0.0521327014218	0.87	1722	0.853025635251	0.684557124387	0.493203883495	0.082850041425
linear	pause_2	14	8884	1128	1135	0.948172169811	0.671428571429	0.0483490566038	0.954088695624	0.853475956347	0.714776632302	0.0497630331754	0.855612337589	1722	0.852940372101	0.686485429583	0.541747572816	0.106048053024
linear	pause_2	16	8884	1128	1135	0.950370619946	0.660714285714	0.0459905660377	0.956071562352	0.848751449423	0.714776632302	0.0592417061611	0.864167332649	1722	0.85987725324	0.694227375119	0.530097087379	0.09942004971
linear	pause_2	17	8884	1128	1135	0.953529312668	0.664285714286	0.0495283018868	0.957765345841	0.855021892335	0.72852233677	0.0556872037915	0.867949426174	1722	0.857887243507	0.692648792377	0.514563106796	0.104391052196
linear	pause_2	20	8884	1128	1135	0.956330020216	0.65	0.0412735849057	0.958135860979	0.859893457309	0.704467353952	0.0497630331754	0.89	1722	0.864618206096	0.712238445642	0.502912621359	0.0737365368683
linear	pause_2	21	8884	1128	1135	0.952813342318	0.660714285714	0.0495283018868	0.957529193336	0.859647360121	0.718213058419	0.0568720379147	0.874592363834	1722	0.865379139486	0.71517521895	0.533980582524	0.079536039768
linear	pause_2	22	8884	1128	1135	0.954350572776	0.664285714286	0.0495283018868	0.957073174704	0.86187712613	0.711340206186	0.0604265402844	0.867329657078	1722	0.86398436306	0.714152099255	0.539805825243	0.0845070422535
linear	pause_2	24	8884	1128	1135	0.956869103774	0.667857142857	0.0483490566038	0.959605706747	0.86625261243	0.72852233677	0.0568720379147	0.873582541943	1722	0.863680311452	0.711497830635	0.557281553398	0.0878210439105
linear	pause_2	25	8884	1128	1135	0.955432951482	0.646428571429	0.0495283018868	0.959214833635	0.868340123055	0.711340206186	0.053317535545	0.877663195133	1722	0.859830599818	0.703894063592	0.539805825243	0.079536039768
linear	pause_2	28	8884	1128	1135	0.958128369272	0.692857142857	0.0471698113208	0.962626830182	0.879629970036	0.725085910653	0.053317535545	0.887746691704	1722	0.869919000008	0.713805815703	0.522330097087	0.0787075393538
linear	pause_2	32	8884	1128	1135	0.956561657682	0.657142857143	0.0483490566038	0.959056041433	0.8573307911	0.721649484536	0.0473933649289	0.86987644434	1722	0.872221105043	0.707415057077	0.483495145631	0.069594034797
linear	post_pause_1	7	8884	1128	1135	0.950496967655	0.692857142857	0.0495283018868	0.956456328073	0.864711909868	0.707903780069	0.053317535545	0.871572315693	1722	0.86124146363	0.713911609254	0.46213592233	0.0621375310688
linear	post_pause_1	8	8884	1128	1135	0.952021563342	0.675	0.0495283018868	0.957637090601	0.878683674682	0.694158075601	0.0473933649289	0.873654007912	1722	0.86406962621	0.711612011166	0.44854368932	0.056338028169
linear	post_pause_1	14	8884	1128	1135	0.965262803235	0.807142857143	0.0483490566038	0.966826680347	0.893707856435	0.828178694158	0.0663507109005	0.8	1722	0.879511908688	0.737186822988	0.650485436893	0.096106048053
linear	post_pause_1	16	8884	1128	1135	0.970632580863	0.842857142857	0.0448113207547	0.969098630315	0.906821303285	0.865979381443	0.0663507109005	0.816387832165	1722	0.872520330435	0.733693760765	0.6	0.0911350455675
linear	post_pause_1	17	8884	1128	1135	0.972329851752	0.867857142857	0.0471698113208	0.965857640755	0.899693516637	0.855670103093	0.074644549763	0.787805199623	1722	0.896474449208	0.768003112476	0.68932038835	0.108533554267
linear	post_pause_1	20	8884	1128	1135	0.971980289757	0.878571428571	0.0495283018868	0.966716747284	0.901376698444	0.848797250859	0.0805687203791	0.785065233707	1722	0.889061381424	0.766704702348	0.67572815534	0.11101905551
linear	post_pause_1	21	8884	1128	1135	0.973033187332	0.871428571429	0.0495283018868	0.969330711226	0.908160933054	0.845360824742	0.0699052132701	0.799656391144	1722	0.885190756188	0.766616890029	0.656310679612	0.101905550953
linear	post_pause_1	22	8884	1128	1135	0.970944238544	0.871428571429	0.0471698113208	0.968459389912	0.906054603286	0.831615120275	0.0675355450237	0.804019033909	1722	0.875142574464	0.754150655724	0.633009708738	0.0936205468103
linear	post_pause_1	24	8884	1128	1135	0.97244777628	0.885714285714	0.0495283018868	0.969318496441	0.904869202288	0.855670103093	0.0699052132701	0.806564748287	1722	0.880255145953	0.758969987299	0.617475728155	0.096106048053
linear	post_pause_1	25	8884	1128	1135	0.970847371968	0.867857142857	0.0483490566038	0.970230533705	0.906914903201	0.838487972509	0.0687203791469	0.807198822498	1722	0.873701144618	0.753368099073	0.619417475728	0.102734051367
linear	post_pause_1	28	8884	1128	1135	0.97102425876	0.882142857143	0.0459905660377	0.969607579681	0.907370350489	0.85910652921	0.0758293838863	0.798798501492	1722	0.885004142502	0.770451330252	0.667961165049	0.104391052196
linear	post_pause_1	32	8884	1128	1135	0.969659703504	0.853571428571	0.0412735849057	0.968858406215	0.895730790174	0.841924398625	0.0734597156398	0.83725553751	1722	0.889117687277	0.763505654774	0.673786407767	0.0919635459818
linear	post_pause_2	7	8884	1128	1135	0.954203167116	0.696428571429	0.0495283018868	0.959503916874	0.87386494609	0.749140893471	0.0450236966825	0.86998540163	1722	0.860889149862	0.713510489754	0.469902912621	0.0621375310688
linear	post_pause_2	8	8884	1128	1135	0.951410882749	0.685714285714	0.0483490566038	0.952814286412	0.866649530219	0.731958762887	0.0462085308057	0.88	1722	0.866233379719	0.72616914468	0.46213592233	0.0588235294118
linear	post_pause_2	14	8884	1128	1135	0.96605458221	0.814285714286	0.0495283018868	0.962183026335	0.897322726537	0.821305841924	0.0580568720379	0.829153716564	1722	0.900752085327	0.793788365105	0.700970873786	0.096106048053
linear	post_pause_2	16	8884	1128	1135	0.97030828841	0.839285714286	0.0495283018868	0.967476099738	0.900155106748	0.845360824742	0.0592417061611	0.832645952702	1722	0.903614031419	0.802393810028	0.714563106796	0.089478044739
linear	post_pause_2	17	8884	1128	1135	0.968425707547	0.839285714286	0.0495283018868	0.965660168401	0.901618090697	0.838487972509	0.0604265402844	0.813438236713	1722	0.906068966627	0.809085651519	0.730097087379	0.0985915492958
linear	post_pause_2	20	8884	1128	1135	0.967158018868	0.864285714286	0.0459905660377	0.966331981564	0.909672461828	0.828178694158	0.0616113744076	0.82	1722	0.91138102171	0.813941600709	0.747572815534	0.104391052196
linear	post_pause_2	21	8884	1128	1135	0.966437836927	0.860714285714	0.0483490566038	0.969996416996	0.915494858988	0.838487972509	0.063981042654	0.82	1722	0.902351171564	0.806928198687	0.761165048544	0.108533554267
linear	post_pause_2	22	8884	1128	1135	0.968977425876	0.875	0.0459905660377	0.970851451931	0.914928062953	0.821305841924	0.0627962085308	0.825123071671	1722	0.906239492926	0.809102524169	0.741747572816	0.09942004971
linear	post_pause_2	24	8884	1128	1135	0.967819238544	0.864285714286	0.0495283018868	0.969377534568	0.917422103766	0.828178694158	0.0592417061611	0.822178483009	1722	0.901985987886	0.800403858539	0.739805825243	0.108533554267
linear	post_pause_2	25	8884	1128	1135	0.966568396226	0.846428571429	0.0483490566038	0.969788765655	0.914962177604	0.817869415808	0.0568720379147	0.829899728298	1722	0.896648192984	0.79281926104	0.730097087379	0.107705053853
linear	post_pause_2	28	8884	1128	1135	0.967208557951	0.846428571429	0.0495283018868	0.970114493249	0.910582105146	0.814432989691	0.0616113744076	0.83	1722	0.896889503785	0.788226968078	0.728155339806	0.107705053853
linear	post_pause_2	32	8884	1128	1135	0.969006907008	0.857142857143	0.0424528301887	0.971857135877	0.917743731507	0.828178694158	0.0556872037915	0.845902502537	1722	0.90024211517	0.793833433749	0.704854368932	0.0969345484673
linear	post_pause_3	7	8884	1128	1135	0.954001010782	0.746428571429	0.0459905660377	0.954398136838	0.879133919376	0.752577319588	0.0473933649289	0.859226286411	1722	0.884853725437	0.76136514755	0.555339805825	0.069594034797
linear	post_pause_3	8	8884	1128	1135	0.956898584906	0.717857142857	0.0483490566038	0.956409504731	0.884490558661	0.742268041237	0.0497630331754	0.861416041851	1722	0.872824382043	0.742389850351	0.504854368932	0.0671085335543
linear	post_pause_3	14	8884	1128	1135	0.969798685984	0.832142857143	0.0483490566038	0.963196853471	0.888794904313	0.841924398625	0.0627962085308	0.811973333359	1722	0.875276099774	0.769309024594	0.677669902913	0.106048053024
linear	post_pause_3	16	8884	1128	1135	0.971411725067	0.857142857143	0.0483490566038	0.968139769711	0.902337701647	0.852233676976	0.0627962085308	0.811817705631	1722	0.887391510686	0.783961038531	0.681553398058	0.0952775476388
linear	post_pause_3	17	8884	1128	1135	0.971255896226	0.832142857143	0.0483490566038	0.966694353512	0.897203964827	0.831615120275	0.0651658767773	0.833868086338	1722	0.893795899325	0.784228209587	0.679611650485	0.0853355426678
linear	post_pause_3	20	8884	1128	1135	0.970114555256	0.853571428571	0.0495283018868	0.969011091025	0.902119572225	0.841924398625	0.0651658767773	0.833276212215	1722	0.883861938047	0.769439976499	0.64854368932	0.0886495443248
linear	post_pause_3	21	8884	1128	1135	0.971495956873	0.835714285714	0.0483490566038	0.965664239996	0.900690991613	0.828178694158	0.0616113744076	0.830351352692	1722	0.877496159136	0.761618900528	0.67572815534	0.0985915492958
linear	post_pause_3	22	8884	1128	1135	0.97101583558	0.832142857143	0.0495283018868	0.967866972851	0.902927701037	0.814432989691	0.0616113744076	0.841820240021	1722	0.891810715808	0.787339062483	0.667961165049	0.0836785418393
linear	post_pause_3	24	8884	1128	1135	0.968615229111	0.825	0.0495283018868	0.966441914627	0.905267702516	0.828178694158	0.0580568720379	0.84223908186	1722	0.87868823449	0.766065223453	0.634951456311	0.0836785418393
linear	post_pause_3	25	8884	1128	1135	0.970699966307	0.835714285714	0.0459905660377	0.96679207179	0.895088458101	0.821305841924	0.0521327014218	0.844810783863	1722	0.869548990114	0.757988556885	0.615533980583	0.0753935376968
linear	post_pause_3	28	8884	1128	1135	0.969078504043	0.821428571429	0.0471698113208	0.967305092751	0.902454740192	0.800687285223	0.0627962085308	0.839657723904	1722	0.878281223607	0.763090370087	0.621359223301	0.0803645401823
linear	post_pause_3	32	8884	1128	1135	0.968236185984	0.85	0.0495283018868	0.96900701943	0.898124374186	0.828178694158	0.0651658767773	0.817711174488	1722	0.885694291391	0.771963355806	0.699029126214	0.114333057167
linear	pre_pause_1	7	8884	1128	1135	0.948942890836	0.710714285714	0.0495283018868	0.95345759841	0.866098724283	0.749140893471	0.063981042654	0.838143289089	1722	0.833712727536	0.659068901818	0.516504854369	0.100248550124
linear	pre_pause_1	8	8884	1128	1135	0.948180592992	0.682142857143	0.0471698113208	0.954793081546	0.87020308657	0.749140893471	0.0616113744076	0.852146625519	1722	0.831894852841	0.656863513814	0.504854368932	0.0919635459818
linear	pre_pause_1	14	8884	1128	1135	0.962424191375	0.714285714286	0.0495283018868	0.957561766095	0.871184107251	0.780068728522	0.0675355450237	0.85472625494	1722	0.869806388301	0.7186029076	0.580582524272	0.0944490472245
linear	pre_pause_1	16	8884	1128	1135	0.965919811321	0.757142857143	0.0495283018868	0.962012019348	0.886614339631	0.776632302405	0.0651658767773	0.862161576748	1722	0.881746446698	0.728828930493	0.541747572816	0.0853355426678
linear	pre_pause_1	17	8884	1128	1135	0.965869272237	0.739285714286	0.0495283018868	0.962508753929	0.885374853084	0.773195876289	0.0592417061611	0.87	1722	0.885255105734	0.732894407949	0.563106796117	0.0836785418393
linear	pre_pause_1	20	8884	1128	1135	0.961762971698	0.753571428571	0.0495283018868	0.963290500155	0.888871713587	0.790378006873	0.0651658767773	0.86	1722	0.87303351807	0.718130897246	0.549514563107	0.092792046396
linear	pre_pause_1	21	8884	1128	1135	0.959294979784	0.7	0.0495283018868	0.962667546131	0.888238826533	0.783505154639	0.0568720379147	0.868632495403	1722	0.873213696801	0.726439831961	0.545631067961	0.082850041425
linear	pre_pause_1	22	8884	1128	1135	0.961034366577	0.739285714286	0.0471698113208	0.962268529829	0.884448560949	0.780068728522	0.0580568720379	0.86859613657	1722	0.872240409907	0.72284963084	0.549514563107	0.0803645401823
linear	pre_pause_1	24	8884	1128	1135	0.960267857143	0.735714285714	0.0495283018868	0.962268529829	0.88506303635	0.797250859107	0.0616113744076	0.864257991314	1722	0.871710330515	0.718187215036	0.533980582524	0.086164043082
linear	pre_pause_1	25	8884	1128	1135	0.960187836927	0.7	0.0495283018868	0.963498151496	0.889786231329	0.776632302405	0.0545023696682	0.867860376835	1722	0.867978861174	0.717260529182	0.522330097087	0.0803645401823
linear	pre_pause_1	28	8884	1128	1135	0.96150606469	0.735714285714	0.0483490566038	0.962842624713	0.883514924534	0.817869415808	0.0627962085308	0.855515897274	1722	0.873570836785	0.720400915128	0.535922330097	0.0903065451533
linear	pre_pause_1	32	8884	1128	1135	0.960314184636	0.714285714286	0.0495283018868	0.959316623508	0.860041068194	0.783505154639	0.0580568720379	0.854718983173	1722	0.867686070736	0.707229990001	0.528155339806	0.0845070422535
linear	pre_pause_2	7	8884	1128	1135	0.942433878032	0.557142857143	0.0483490566038	0.95060137457	0.84311610642	0.611683848797	0.0379146919431	0.912720501423	1722	0.812605271837	0.634646821	0.417475728155	0.0869925434963
linear	pre_pause_2	8	8884	1128	1135	0.944451229784	0.6	0.0483490566038	0.949970277357	0.84022663615	0.618556701031	0.0414691943128	0.899763524532	1722	0.817465271354	0.642961185494	0.454368932039	0.107705053853
linear	pre_pause_2	14	8884	1128	1135	0.95632370283	0.603571428571	0.0495283018868	0.958154183157	0.855898891518	0.649484536082	0.042654028436	0.91	1722	0.8453913659	0.689419824223	0.458252427184	0.0977630488815
linear	pre_pause_2	16	8884	1128	1135	0.957873568059	0.607142857143	0.0495283018868	0.959681031254	0.869117915297	0.666666666667	0.0390995260664	0.91	1722	0.860101672284	0.706280503695	0.485436893204	0.0985915492958
linear	pre_pause_2	17	8884	1128	1135	0.958387382075	0.621428571429	0.0459905660377	0.959839823456	0.871190866616	0.742268041237	0.0462085308057	0.88883548975	1722	0.861099090258	0.705771388951	0.508737864078	0.0977630488815
linear	pre_pause_2	20	8884	1128	1135	0.957759855121	0.653571428571	0.0471698113208	0.961106089477	0.879149404631	0.714776632302	0.0402843601896	0.89191275835	1722	0.856742625944	0.711230162567	0.508737864078	0.0936205468103
linear	pre_pause_2	21	8884	1128	1135	0.957574545148	0.671428571429	0.0495283018868	0.960776290288	0.871799016175	0.725085910653	0.0414691943128	0.885048747063	1722	0.849258773659	0.702468877345	0.502912621359	0.0985915492958
linear	pre_pause_2	22	8884	1128	1135	0.956151027628	0.617857142857	0.0471698113208	0.958756779206	0.870802285594	0.707903780069	0.0450236966825	0.899285614491	1722	0.859741314822	0.710816920552	0.47572815534	0.0952775476388
linear	pre_pause_2	24	8884	1128	1135	0.957119693396	0.639285714286	0.0495283018868	0.960666357225	0.874611529613	0.711340206186	0.042654028436	0.892899215221	1722	0.857793132295	0.702091018785	0.483495145631	0.089478044739
linear	pre_pause_2	25	8884	1128	1135	0.956290010108	0.657142857143	0.0483490566038	0.959733961988	0.869593948181	0.714776632302	0.0438388625592	0.885262191296	1722	0.853283837807	0.697225350085	0.499029126214	0.103562551781
linear	pre_pause_2	28	8884	1128	1135	0.955418210916	0.625	0.0495283018868	0.959990472468	0.874995302301	0.704467353952	0.0402843601896	0.898160040379	1722	0.862254164622	0.709900930484	0.481553398058	0.092792046396
linear	pre_pause_2	32	8884	1128	1135	0.955662483154	0.696428571429	0.0495283018868	0.957254360678	0.85211267112	0.704467353952	0.0497630331754	0.886898517609	1722	0.855026101785	0.698308406453	0.530097087379	0.108533554267
linear	pre_pause_3	7	8884	1128	1135	0.944644962938	0.578571428571	0.0448113207547	0.951761779124	0.851910016901	0.59793814433	0.031990521327	0.923151135445	1722	0.821923086204	0.63234631915	0.401941747573	0.089478044739
linear	pre_pause_3	8	8884	1128	1135	0.944308035714	0.596428571429	0.0495283018868	0.954090731421	0.847780005109	0.601374570447	0.0331753554502	0.918251216412	1722	0.836517563404	0.647072916578	0.442718446602	0.0985915492958
linear	pre_pause_3	14	8884	1128	1135	0.949602004717	0.653571428571	0.0495283018868	0.953997084738	0.846385518069	0.632302405498	0.0355450236967	0.885396420956	1722	0.834474465295	0.668829375304	0.504854368932	0.113504556752
linear	pre_pause_3	16	8884	1128	1135	0.954247388814	0.65	0.0483490566038	0.95526335076	0.85073315231	0.632302405498	0.0379146919431	0.886603951454	1722	0.827046918863	0.665662335313	0.458252427184	0.112676056338
linear	pre_pause_3	17	8884	1128	1135	0.949863123315	0.639285714286	0.0495283018868	0.953023973551	0.84291819411	0.694158075601	0.0402843601896	0.878130912781	1722	0.818438558248	0.65275862262	0.460194174757	0.116818558409
linear	pre_pause_3	20	8884	1128	1135	0.947491997978	0.596428571429	0.0495283018868	0.950324506116	0.835585092533	0.611683848797	0.0308056872038	0.889897108078	1722	0.821702689007	0.658443123856	0.452427184466	0.100248550124
linear	pre_pause_3	21	8884	1128	1135	0.948317469677	0.635714285714	0.0495283018868	0.950340792495	0.837177794251	0.656357388316	0.042654028436	0.884634435177	1722	0.821260285873	0.653194116891	0.467961165049	0.114333057167
linear	pre_pause_3	22	8884	1128	1135	0.945900016846	0.575	0.0483490566038	0.949742268041	0.836289067437	0.618556701031	0.0355450236967	0.892886817455	1722	0.808338896888	0.646843379992	0.431067961165	0.0985915492958
linear	pre_pause_3	24	8884	1128	1135	0.946843413073	0.617857142857	0.0495283018868	0.950524014267	0.838320582171	0.656357388316	0.042654028436	0.89	1722	0.820858101206	0.658359844931	0.46213592233	0.115161557581
linear	pre_pause_3	25	8884	1128	1135	0.947525690701	0.603571428571	0.0495283018868	0.950519942672	0.838164140897	0.632302405498	0.0343601895735	0.886753678322	1722	0.811770336468	0.648796424573	0.434951456311	0.096106048053
linear	pre_pause_3	28	8884	1128	1135	0.947032934636	0.617857142857	0.0483490566038	0.949844057914	0.839371890598	0.659793814433	0.0450236966825	0.89	1722	0.80949638436	0.647798371	0.44854368932	0.106048053024
linear	pre_pause_3	32	8884	1128	1135	0.948035293127	0.607142857143	0.0483490566038	0.950768309962	0.841018104956	0.621993127148	0.0414691943128	0.89	1722	0.821374506318	0.665082232611	0.46213592233	0.096106048053
